enrollment_id,student_id,course_id,semester_id
4769,475,33,1
4770,475,34,1
4771,475,30,1
4772,475,27,2
4773,475,32,2
4774,475,28,3
4775,475,29,4
4776,476,26,1
4777,476,31,1
4778,476,33,1
4779,476,34,1
4780,476,30,1
4781,476,27,2
4782,476,32,2
4783,476,28,3
4784,476,29,4
4785,477,26,1
4786,477,31,1
4787,477,33,1
4788,477,34,1
4789,477,30,1
4790,477,27,2
4791,477,32,2
4792,477,28,3
4793,477,29,4
4794,478,26,1
4795,478,31,1
4796,478,33,1
4797,478,34,1
4798,478,30,1
4799,478,27,2
4800,478,32,2
4801,478,28,3
4802,478,29,4
4803,479,26,1
4804,479,31,1
4805,479,33,1
4806,479,34,1
4807,479,30,1
4808,479,27,2
4809,479,32,2
4810,479,28,3
4811,479,29,4
4812,480,26,1
4813,480,31,1
4814,480,33,1
4815,480,34,1
4816,480,30,1
4817,480,27,2
4818,480,32,2
4819,480,28,3
4820,480,29,4
4821,481,26,1
4822,481,31,1
4823,481,33,1
4824,481,34,1
4825,481,30,1
4826,481,27,2
4827,481,32,2
4828,481,28,3
4829,481,29,4
4830,482,26,1
4831,482,31,1
4832,482,33,1
4833,482,34,1
4834,482,30,1
4835,482,27,2
4836,482,32,2
4837,482,28,3
4838,482,29,4
4839,483,26,1
4840,483,31,1
4841,483,33,1
4842,483,34,1
4843,483,30,1
4844,483,27,2
4845,483,32,2
4846,483,28,3
4847,483,29,4
4848,484,26,1
4849,484,31,1
4850,484,33,1
4851,484,34,1
4852,484,30,1
4853,484,27,2
4854,484,32,2
4855,484,28,3
4856,484,29,4
4857,485,26,1
4858,485,31,1
4859,485,33,1
4860,485,34,1
4861,485,30,1
4862,485,27,2
4863,485,32,2
4864,485,28,3
4865,485,29,4
4866,486,26,1
4867,486,31,1
4868,486,33,1
4869,486,34,1
4870,486,30,1
4871,486,27,2
4872,486,32,2
4873,486,28,3
4874,486,29,4
4875,487,26,1
4876,487,31,1
4877,487,33,1
4878,487,34,1
4879,487,30,1
4880,487,27,2
4881,487,32,2
4882,487,28,3
4883,487,29,4
4884,488,26,1
4885,488,31,1
4886,488,33,1
4887,488,34,1
4888,488,30,1
4889,488,27,2
4890,488,32,2
4891,488,28,3
4892,488,29,4
4893,489,26,1
4894,489,31,1
4895,489,33,1
4896,489,34,1
4897,489,30,1
4898,489,27,2
4899,489,32,2
4900,489,28,3
4901,489,29,4
4902,490,26,1
4903,490,31,1
4904,490,33,1
4905,490,34,1
4906,490,30,1
4907,490,27,2
4908,490,32,2
4909,490,28,3
4910,490,29,4
4911,491,26,1
4912,491,31,1
4913,491,33,1
4914,491,34,1
4915,491,30,1
4916,491,27,2
4917,491,32,2
4918,491,28,3
4919,491,29,4
4920,492,26,1
4921,492,31,1
4922,492,33,1
4923,492,34,1
4924,492,30,1
4925,492,27,2
4926,492,32,2
4927,492,28,3
4928,492,29,4
4929,493,26,1
4930,493,31,1
4931,493,33,1
4932,493,34,1
4933,493,30,1
4934,493,27,2
4935,493,32,2
4936,493,28,3
4937,493,29,4
4938,494,26,1
4939,494,31,1
4940,494,33,1
4941,494,34,1
4942,494,30,1
4943,494,27,2
4944,494,32,2
4945,494,28,3
4946,494,29,4
4947,495,26,1
4948,495,31,1
4949,495,33,1
4950,495,34,1
4951,495,30,1
4952,495,27,2
4953,495,32,2
4954,495,28,3
4955,495,29,4
4956,496,26,1
4957,496,31,1
4958,496,33,1
4959,496,34,1
4960,496,30,1
4961,496,27,2
4962,496,32,2
4963,496,28,3
4964,496,29,4
4965,497,26,1
4966,497,31,1
4967,497,33,1
4968,497,34,1
4969,497,30,1
4970,497,27,2
4971,497,32,2
4972,497,28,3
4973,497,29,4
4974,498,26,1
4975,498,31,1
4976,498,33,1
4977,498,34,1
4978,498,30,1
4979,498,27,2
4980,498,32,2
4981,498,28,3
4982,498,29,4
4983,499,26,1
4984,499,31,1
4985,499,33,1
4986,499,34,1
4987,499,30,1
4988,499,27,2
4989,499,32,2
4990,499,28,3
4991,499,29,4
4992,500,26,1
4993,500,31,1
4994,500,33,1
4995,500,34,1
4996,500,30,1
4997,500,27,2
4998,500,32,2
4999,500,28,3
5000,500,29,4
