grade_id,enrollment_id,internal_marks,external_marks
3155,3155,23.0,48.5
3156,3156,25.2,46.3
3157,3157,24.3,50.6
3158,3158,28.8,49.7
3159,3159,24.2,46.6
3160,3160,26.2,53.4
3161,3161,23.9,53.8
3162,3162,26.0,50.3
3163,3163,25.7,54.9
3164,3164,25.1,60.0
3165,3165,14.0,30.0
3166,3166,8.6,34.5
3167,3167,5.7,38.2
3168,3168,6.7,13.0
3169,3169,10.2,0.7
3170,3170,5.7,40.6
3171,3171,11.2,24.0
3172,3172,21.5,0
3173,3173,9.3,16.9
3174,3174,20.9,27.3
3175,3175,17.8,25.9
3176,3176,13.9,42.8
3177,3177,15.6,32.0
3178,3178,21.3,38.2
3179,3179,17.7,38.8
3180,3180,20.5,35.8
3181,3181,24.8,46.4
3182,3182,25.1,34.8
3183,3183,25.7,62.5
3184,3184,24.3,59.8
3185,3185,27.3,61.9
3186,3186,30,40.9
3187,3187,20.6,48.7
3188,3188,27.9,57.8
3189,3189,25.0,64.5
3190,3190,30,58.0
3191,3191,30,64.0
3192,3192,26.1,51.4
3193,3193,26.4,61.7
3194,3194,27.0,57.9
3195,3195,22.4,63.1
3196,3196,23.7,55.9
3197,3197,25.8,53.3
3198,3198,24.4,52.1
3199,3199,27.7,55.5
3200,3200,26.2,46.4
3201,3201,23.6,51.9
3202,3202,28.7,61.1
3203,3203,23.7,58.1
3204,3204,19.5,54.4
3205,3205,19.9,43.6
3206,3206,26.3,53.7
3207,3207,18.6,53.3
3208,3208,16.8,40.4
3209,3209,28.4,51.2
3210,3210,23.5,60.7
3211,3211,26.2,61.6
3212,3212,30,47.1
3213,3213,25.8,52.5
3214,3214,28.3,50.3
3215,3215,22.0,60.4
3216,3216,23.6,61.9
3217,3217,28.0,52.5
3218,3218,25.6,55.8
3219,3219,15.4,47.5
3220,3220,19.8,24.6
3221,3221,19.7,44.0
3222,3222,14.8,27.3
3223,3223,22.2,42.5
3224,3224,20.3,39.3
3225,3225,18.6,27.8
3226,3226,14.7,51.2
3227,3227,27.0,54.2
3228,3228,14.0,34.0
3229,3229,20.7,54.7
3230,3230,22.0,40.2
3231,3231,28.0,37.1
3232,3232,13.7,53.8
3233,3233,20.9,45.8
3234,3234,22.1,32.9
3235,3235,21.3,59.7
3236,3236,18.5,40.8
3237,3237,26.4,47.6
3238,3238,22.9,50.0
3239,3239,23.9,50.8
3240,3240,29.8,65.0
3241,3241,26.1,60.7
3242,3242,24.0,44.5
3243,3243,23.7,68.4
3244,3244,25.2,48.0
3245,3245,21.7,52.2
3246,3246,21.2,44.6
3247,3247,21.7,55.5
3248,3248,19.3,53.8
3249,3249,12.6,46.1
3250,3250,19.3,33.6
3251,3251,19.7,40.5
3252,3252,20.9,34.1
3253,3253,10.6,45.1
3254,3254,11.9,56.6
3255,3255,26.5,64.6
3256,3256,25.8,53.1
3257,3257,21.2,53.4
3258,3258,26.0,54.5
3259,3259,24.4,54.9
3260,3260,23.9,57.8
3261,3261,25.3,61.8
3262,3262,27.0,44.0
3263,3263,25.1,53.1
3264,3264,17.0,33.6
3265,3265,12.7,45.2
3266,3266,16.2,34.0
3267,3267,10.5,42.8
3268,3268,19.5,48.1
3269,3269,22.9,37.7
3270,3270,18.4,41.5
3271,3271,21.7,48.7
3272,3272,21.1,39.6
3273,3273,27.5,49.8
3274,3274,28.2,52.7
3275,3275,24.2,51.8
3276,3276,25.1,66.1
3277,3277,29.6,51.4
3278,3278,28.1,49.8
3279,3279,23.7,51.2
3280,3280,28.4,61.4
3281,3281,23.3,57.4
3282,3282,10.3,50.0
3283,3283,14.5,49.7
3284,3284,15.7,29.9
3285,3285,21.0,47.1
3286,3286,19.4,28.5
3287,3287,18.2,19.7
3288,3288,19.4,35.9
3289,3289,18.1,43.8
3290,3290,19.7,45.5
3291,3291,23.5,32.9
3292,3292,12.8,42.4
3293,3293,23.1,47.6
3294,3294,20.0,44.3
3295,3295,21.8,50.6
3296,3296,15.8,19.9
3297,3297,20.5,37.6
3298,3298,22.3,32.3
3299,3299,19.6,26.8
3300,3300,27.6,68.5
3301,3301,19.3,49.1
3302,3302,26.5,56.6
3303,3303,23.7,57.5
3304,3304,23.0,65.0
3305,3305,20.7,47.4
3306,3306,27.4,50.4
3307,3307,26.2,51.3
3308,3308,25.5,54.1
3309,3309,23.9,62.2
3310,3310,29.8,57.9
3311,3311,28.3,59.3
3312,3312,28.9,55.6
3313,3313,26.1,62.5
3314,3314,24.2,49.8
3315,3315,22.6,61.2
3316,3316,24.6,51.4
3317,3317,21.7,52.4
3318,3318,25.8,29.7
3319,3319,21.1,40.8
3320,3320,19.1,46.2
3321,3321,16.4,36.8
3322,3322,19.7,40.1
3323,3323,22.8,29.9
3324,3324,16.6,33.4
3325,3325,18.0,37.8
3326,3326,27.0,28.7
3327,3327,14.9,21.0
3328,3328,8.7,37.1
3329,3329,17.2,13.7
3330,3330,6.0,31.1
3331,3331,8.4,32.2
3332,3332,17.0,23.7
3333,3333,10.7,10.2
3334,3334,13.9,30.1
3335,3335,3.8,30.7
3336,3336,12.3,48.3
3337,3337,13.3,37.2
3338,3338,18.5,45.8
3339,3339,10.4,40.8
3340,3340,25.0,48.2
3341,3341,25.6,41.2
3342,3342,11.4,28.3
3343,3343,13.2,33.2
3344,3344,14.4,54.2
3345,3345,12.7,35.3
3346,3346,22.6,42.5
3347,3347,15.8,55.9
3348,3348,10.7,44.9
3349,3349,23.2,53.0
3350,3350,23.9,27.4
3351,3351,18.5,41.0
3352,3352,24.6,59.6
3353,3353,23.5,41.2
3354,3354,23.0,58.7
3355,3355,25.5,63.0
3356,3356,19.6,60.4
3357,3357,30,61.6
3358,3358,23.9,45.8
3359,3359,21.5,54.0
3360,3360,17.5,56.0
3361,3361,23.6,60.1
3362,3362,21.9,48.9
3363,3363,26.9,49.9
3364,3364,27.9,55.7
3365,3365,29.3,51.4
3366,3366,30,45.5
3367,3367,22.1,65.5
3368,3368,30,52.4
3369,3369,23.9,45.7
3370,3370,19.2,49.3
3371,3371,27.2,50.3
3372,3372,13.6,40.8
3373,3373,22.6,44.1
3374,3374,18.1,30.8
3375,3375,16.2,41.2
3376,3376,15.6,50.9
3377,3377,21.1,18
3378,3378,15.1,32.4
3379,3379,24.2,36.5
3380,3380,18.3,23.8
3381,3381,23.2,42.0
3382,3382,25.7,60.6
3383,3383,23.1,49.2
3384,3384,26.5,35
3385,3385,23.7,57.8
3386,3386,26.9,58.5
3387,3387,24.1,47.6
3388,3388,30,67.6
3389,3389,27.6,48.4
3390,3390,15.8,43.6
3391,3391,13.9,29.0
3392,3392,16.0,55.0
3393,3393,25.0,45.5
3394,3394,20.4,41.5
3395,3395,9.6,36.6
3396,3396,19.3,18
3397,3397,13.3,48.7
3398,3398,14.3,36.6
3399,3399,16.1,18.0
3400,3400,14.2,31.4
3401,3401,23.1,34.2
3402,3402,17.4,29.9
3403,3403,16.6,26.5
3404,3404,7.7,34.2
3405,3405,9.0,24.5
3406,3406,10.8,21.1
3407,3407,13.0,31.8
3408,3408,19.4,54.2
3409,3409,25.2,55.7
3410,3410,24.2,63.8
3411,3411,26.1,59.0
3412,3412,23.6,60.4
3413,3413,26.8,58.9
3414,3414,21.5,48.9
3415,3415,25.4,58.3
3416,3416,24.7,40.8
3417,3417,16.0,19.4
3418,3418,4.5,19.5
3419,3419,9.7,27.4
3420,3420,16.2,22.8
3421,3421,9.2,30.6
3422,3422,6.4,26.7
3423,3423,5.4,11.1
3424,3424,19.8,3.1
3425,3425,3.7,24.5
3426,3426,20.1,40.2
3427,3427,24.2,65.0
3428,3428,27.0,51.5
3429,3429,30,48.8
3430,3430,29.3,49.4
3431,3431,25.7,58.0
3432,3432,27.7,48.3
3433,3433,24.4,65.8
3434,3434,24.8,51.0
3435,3435,14.9,44.6
3436,3436,17.9,38.6
3437,3437,17.4,24.6
3438,3438,22.1,41.2
3439,3439,19.4,50.9
3440,3440,24.3,26.4
3441,3441,20.7,24.7
3442,3442,18.6,44.2
3443,3443,21.2,28.7
3444,3444,10.9,40.9
3445,3445,9.8,23.3
3446,3446,18.5,40.0
3447,3447,3.3,42.0
3448,3448,17.4,22.0
3449,3449,7.2,28.8
3450,3450,6.9,42
3451,3451,3.1,17.3
3452,3452,20.1,16.5
3453,3453,8.2,24.7
3454,3454,13.8,40.6
3455,3455,10.5,11.9
3456,3456,9.7,44.9
3457,3457,19.6,23.3
3458,3458,5.7,17.3
3459,3459,9.6,16.5
3460,3460,22.2,5.6
3461,3461,12.5,22.0
3462,3462,11.8,26.8
3463,3463,18.2,28.9
3464,3464,17.5,14.7
3465,3465,11.6,29.5
3466,3466,20.7,28.9
3467,3467,10.1,31.0
3468,3468,8.7,14.9
3469,3469,7.5,22.0
3470,3470,14.5,11.5
3471,3471,18.1,40.1
3472,3472,19.1,35.7
3473,3473,24.6,48.0
3474,3474,12.6,44.7
3475,3475,22.4,41.8
3476,3476,19.9,50.1
3477,3477,14.0,31.7
3478,3478,14.6,44.0
3479,3479,17.7,30.6
3480,3480,12.1,17.0
3481,3481,14.9,25.7
3482,3482,7.2,34.8
3483,3483,10.2,28.8
3484,3484,14.2,25.0
3485,3485,9.0,37.8
3486,3486,11.1,7.3
3487,3487,13.6,26.6
3488,3488,6.9,22.6
3489,3489,9.0,25.2
3490,3490,6.8,34.1
3491,3491,22.7,38.7
3492,3492,4.9,41.0
3493,3493,16.1,28.6
3494,3494,0,36.2
3495,3495,12.9,28.7
3496,3496,13.3,23.9
3497,3497,8.7,34.7
3498,3498,25.3,51.7
3499,3499,22.5,53.9
3500,3500,30,48.4
3501,3501,23.2,48.2
3502,3502,26.8,62.8
3503,3503,25.7,52.9
3504,3504,28.1,64.4
3505,3505,26.2,54.8
3506,3506,22.8,49.8
3507,3507,28.0,57.7
3508,3508,29.4,56.8
3509,3509,19.6,59.1
3510,3510,17.7,57.2
3511,3511,21.9,45.7
3512,3512,23.0,51.6
3513,3513,22.5,50.7
3514,3514,23.5,43.4
3515,3515,23.0,60.1
3516,3516,11.9,26.2
3517,3517,15.1,39.3
3518,3518,17.3,40.8
3519,3519,13.6,37.2
3520,3520,12.6,23.1
3521,3521,16.6,36.0
3522,3522,23.3,32.9
3523,3523,20.3,48.4
3524,3524,18.0,53.3
3525,3525,24.3,50.8
3526,3526,23.1,53.5
3527,3527,23.5,54.6
3528,3528,25.1,64.5
3529,3529,26.8,64.2
3530,3530,25.1,63.1
3531,3531,22.3,56.6
3532,3532,26.4,56.6
3533,3533,25.2,54.9
3534,3534,16.2,36.0
3535,3535,19.4,43.1
3536,3536,15.2,33.6
3537,3537,20.8,44.3
3538,3538,20.5,41.0
3539,3539,20.3,43.2
3540,3540,21.4,60.2
3541,3541,22.6,40.6
3542,3542,18.4,47.3
3543,3543,21.9,50.4
3544,3544,23.9,63.0
3545,3545,18.3,39.5
3546,3546,14.0,34.0
3547,3547,21.1,45.3
3548,3548,19.3,53.7
3549,3549,21.8,36.0
3550,3550,17.0,30.6
3551,3551,16.3,42.4
3552,3552,20.1,45.0
3553,3553,10.2,26.0
3554,3554,15.5,16.2
3555,3555,7.1,28.1
3556,3556,8.6,39.2
3557,3557,15.6,33.9
3558,3558,10.7,31.4
3559,3559,4.8,36.1
3560,3560,10.2,16.1
3561,3561,20.2,55.6
3562,3562,22.4,57.5
3563,3563,27.0,52.1
3564,3564,25.8,64.1
3565,3565,23.1,54.1
3566,3566,21.7,63.9
3567,3567,28.9,60.9
3568,3568,30,62.8
3569,3569,23.4,68.3
3570,3570,25.6,57.3
3571,3571,29.1,58.3
3572,3572,18.2,50.0
3573,3573,30,56.9
3574,3574,26.3,56.3
3575,3575,27.4,60.5
3576,3576,29.0,68.3
3577,3577,24.2,58.8
3578,3578,26.4,47.4
3579,3579,19.3,57.6
3580,3580,27.0,47.1
3581,3581,25.0,59.3
3582,3582,27.1,63.1
3583,3583,26.6,54.6
3584,3584,21.6,53.5
3585,3585,22.1,53.2
3586,3586,30,51.0
3587,3587,19.9,48.8
3588,3588,14.3,39.8
3589,3589,20.4,53.0
3590,3590,25.5,54.4
3591,3591,18.7,42.1
3592,3592,19.0,33.0
3593,3593,13.9,44.1
3594,3594,17.0,33.2
3595,3595,21.9,40.7
3596,3596,14.5,40.9
3597,3597,12.6,29.6
3598,3598,13.5,31.2
3599,3599,21.7,14.8
3600,3600,10.3,37.5
3601,3601,23.2,19.9
3602,3602,11.1,30.2
3603,3603,15.4,25.3
3604,3604,17.8,26.4
3605,3605,16.3,20.5
3606,3606,7.9,41.3
3607,3607,20.3,16.7
3608,3608,22.5,31.9
3609,3609,24.0,38.8
3610,3610,11.1,18.9
3611,3611,20.1,42
3612,3612,12.5,32.0
3613,3613,14.9,22.4
3614,3614,3.2,28.3
3615,3615,17.4,27.6
3616,3616,16.5,21.9
3617,3617,16.1,45
3618,3618,19.6,37.8
3619,3619,21.4,7.9
3620,3620,2.8,18.6
3621,3621,5.8,22.5
3622,3622,8.5,5.5
3623,3623,13.4,9.2
3624,3624,30,51.3
3625,3625,23.1,68.3
3626,3626,19.6,50.4
3627,3627,23.3,55.9
3628,3628,21.9,54.7
3629,3629,22.7,52.6
3630,3630,19.8,43.1
3631,3631,25.9,53.9
3632,3632,26.9,61.5
3633,3633,25.6,69.3
3634,3634,22.4,51.2
3635,3635,25.2,67.6
3636,3636,21.7,49.6
3637,3637,29.7,61.2
3638,3638,21.6,53.0
3639,3639,25.6,56.9
3640,3640,27.4,56.2
3641,3641,22.8,42.9
3642,3642,26.3,60.2
3643,3643,26.2,54.9
3644,3644,30,55.0
3645,3645,26.6,47.7
3646,3646,23.5,67.9
3647,3647,24.8,57.5
3648,3648,27.9,65.1
3649,3649,22.9,55.1
3650,3650,22.9,59.0
3651,3651,23.5,64.6
3652,3652,25.8,50.2
3653,3653,24.0,59.6
3654,3654,26.0,55.6
3655,3655,27.6,59.8
3656,3656,24.5,61.2
3657,3657,25.2,63.0
3658,3658,29.0,50.6
3659,3659,23.5,65.4
3660,3660,16.2,45.8
3661,3661,22.9,24.8
3662,3662,20.7,29.7
3663,3663,20.7,20.5
3664,3664,21.7,24.9
3665,3665,13.5,18.9
3666,3666,26.0,40.8
3667,3667,15.0,45.8
3668,3668,21.1,41.4
3669,3669,19.5,42.5
3670,3670,17.3,22.6
3671,3671,23.6,40.2
3672,3672,19.7,45.4
3673,3673,18.4,49.8
3674,3674,10.0,49.7
3675,3675,12.9,44.5
3676,3676,12.5,35.9
3677,3677,17.0,48.9
3678,3678,28.5,50.1
3679,3679,26.1,50.7
3680,3680,29.6,46.4
3681,3681,26.9,52.0
3682,3682,24.2,54.6
3683,3683,22.5,59.5
3684,3684,18.7,51.7
3685,3685,17.6,54.8
3686,3686,25.5,44.7
3687,3687,12.4,34.4
3688,3688,22.5,35.5
3689,3689,21.6,53.1
3690,3690,24.1,46.9
3691,3691,21.1,40.7
3692,3692,20.6,47.3
3693,3693,21.2,49.0
3694,3694,14.6,53.0
3695,3695,25.1,39.8
3696,3696,14.2,27.3
3697,3697,15.6,10.5
3698,3698,18.1,35.2
3699,3699,14.9,10.7
3700,3700,19.3,38.3
3701,3701,11.7,28.5
3702,3702,15.3,13.2
3703,3703,18.1,14.6
3704,3704,13.7,26.8
3705,3705,18.3,38.2
3706,3706,20.1,29.7
3707,3707,19.7,30.0
3708,3708,15.7,32.1
3709,3709,25.5,37.5
3710,3710,14.9,36.1
3711,3711,19.4,42.8
3712,3712,22.7,40.2
3713,3713,16.5,31.7
3714,3714,20.2,43.4
3715,3715,15.2,33.8
3716,3716,24.3,52.5
3717,3717,19.1,52.4
3718,3718,20.8,41.1
3719,3719,11.7,18
3720,3720,25.1,18
3721,3721,25.6,18
3722,3722,22.1,43.9
3723,3723,17.1,20.4
3724,3724,12.8,28.2
3725,3725,21.6,44.4
3726,3726,20.9,35.9
3727,3727,19.4,48.0
3728,3728,20.9,28.3
3729,3729,23.9,31.9
3730,3730,19.0,37.1
3731,3731,22.0,45.0
3732,3732,24.1,35.8
3733,3733,26.0,44.8
3734,3734,18.5,53.3
3735,3735,21.1,43.0
3736,3736,18.5,38.6
3737,3737,23.9,62.0
3738,3738,19.3,50.2
3739,3739,22.7,30.7
3740,3740,16.1,40.3
3741,3741,26.1,49.8
3742,3742,28.0,53.8
3743,3743,24.5,64.6
3744,3744,24.9,64.5
3745,3745,23.4,57.6
3746,3746,20.1,49.1
3747,3747,27.2,53.9
3748,3748,30,54.9
3749,3749,18.9,66.1
3750,3750,19.5,44.7
3751,3751,15.9,44.7
3752,3752,22.5,51.5
3753,3753,17.1,49.2
3754,3754,17.2,30.2
3755,3755,20.0,49.0
3756,3756,9.3,41.5
3757,3757,18.9,50.7
3758,3758,20.5,21.4
3759,3759,5.2,38.7
3760,3760,13.0,38.4
3761,3761,15.4,16.0
3762,3762,9.9,39.7
3763,3763,12.5,20.6
3764,3764,12.4,36.4
3765,3765,16.7,25.8
3766,3766,14.6,39
3767,3767,17.5,29.2
3768,3768,22.4,54.4
3769,3769,30,61.8
3770,3770,26.8,51.8
3771,3771,30,49.2
3772,3772,28.7,50.4
3773,3773,25.4,56.1
3774,3774,24.9,54.8
3775,3775,27.0,58.8
3776,3776,24.2,49.7
3777,3777,11.9,26.2
3778,3778,17.4,22.4
3779,3779,10.3,29.3
3780,3780,15.8,45
3781,3781,22.5,40.8
3782,3782,15.4,20.0
3783,3783,15.0,24.9
3784,3784,11.5,15.1
3785,3785,10.4,21.0
3786,3786,9.4,22.2
3787,3787,12.0,34.2
3788,3788,17.0,11.4
3789,3789,21.3,32.2
3790,3790,9.8,15.1
3791,3791,14.5,18.6
3792,3792,17.9,32.0
3793,3793,19.9,22.0
3794,3794,8.5,16.9
3795,3795,25.8,58.6
3796,3796,25.7,59.5
3797,3797,20.7,57.5
3798,3798,26.0,57.6
3799,3799,20.7,44.7
3800,3800,20.8,59.4
3801,3801,23.7,58.0
3802,3802,27.6,67.0
3803,3803,26.5,57.1
3804,3804,20.0,58.1
3805,3805,17.1,19.8
3806,3806,20.8,36.2
3807,3807,23.0,37.0
3808,3808,18.4,47.6
3809,3809,20.1,47.9
3810,3810,26.3,31.0
3811,3811,21.3,35.8
3812,3812,15.3,36.3
3813,3813,16.2,38.2
3814,3814,23.0,33.5
3815,3815,19.3,52.7
3816,3816,16.0,38.2
3817,3817,19.6,37.4
3818,3818,23.5,53.6
3819,3819,13.4,38.4
3820,3820,18.1,27.6
3821,3821,13.1,43.7
3822,3822,18.5,38.1
3823,3823,21.1,43.0
3824,3824,21.3,43.2
3825,3825,11.1,47.9
3826,3826,24.3,45.0
3827,3827,16.7,18
3828,3828,15.7,24.3
3829,3829,19.0,32.2
3830,3830,14.8,32.3
3831,3831,21.2,42.9
3832,3832,12.0,39.8
3833,3833,14.3,42.3
3834,3834,20.2,40.9
3835,3835,21.9,33.6
3836,3836,24.4,48.5
3837,3837,21.3,47.9
3838,3838,12.9,49.3
3839,3839,22.8,39.4
3840,3840,18.2,42.1
3841,3841,18.1,37.7
3842,3842,12.3,50.5
3843,3843,13.8,28.1
3844,3844,19.6,43.3
3845,3845,26.2,31.3
3846,3846,22.6,49.0
3847,3847,18.5,56.2
3848,3848,14.7,36.7
3849,3849,18.5,33.7
3850,3850,16.6,44.4
3851,3851,21.5,47.8
3852,3852,18.3,28.0
3853,3853,17.0,43.2
3854,3854,19.1,34.7
3855,3855,17.3,42.0
3856,3856,26.1,50.0
3857,3857,16.1,63
3858,3858,16.9,59.7
3859,3859,20.5,24.5
3860,3860,16.5,38.3
3861,3861,16.8,30.2
3862,3862,21.1,20.8
3863,3863,10.1,39.3
3864,3864,18.5,30.5
3865,3865,11.5,37.8
3866,3866,18.7,34.7
3867,3867,17.6,53.8
3868,3868,19.6,62.2
3869,3869,20.7,51.5
3870,3870,20.5,36.6
3871,3871,21.5,23.0
3872,3872,17.9,29.3
3873,3873,13.7,36.2
3874,3874,14.3,32.2
3875,3875,19.8,50.0
3876,3876,17.3,18
3877,3877,8.8,40.5
3878,3878,14.4,42.8
3879,3879,19.5,39.1
3880,3880,24.9,18
3881,3881,16.9,48.9
3882,3882,21.5,29.6
3883,3883,17.6,31.7
3884,3884,18.7,48.1
3885,3885,23.7,48.7
3886,3886,25.7,56.8
3887,3887,26.4,56.5
3888,3888,25.3,49.3
3889,3889,25.5,62.0
3890,3890,27.1,47.1
3891,3891,27.3,64.8
3892,3892,23.6,52.6
3893,3893,24.6,61.3
3894,3894,24.9,43.7
3895,3895,18.1,51.3
3896,3896,21.4,46.1
3897,3897,22.0,55.3
3898,3898,23.7,54.6
3899,3899,25.1,53.7
3900,3900,25.7,53.3
3901,3901,20.2,64.2
3902,3902,21.6,62.0
3903,3903,25.3,49.7
3904,3904,28.0,57.4
3905,3905,23.7,56.3
3906,3906,21.6,59.1
3907,3907,25.9,63.3
3908,3908,25.0,53.0
3909,3909,25.2,54.6
3910,3910,25.5,48.7
3911,3911,29.3,43.3
3912,3912,19.4,49.6
3913,3913,24.6,44.9
3914,3914,18.0,38.1
3915,3915,20.1,32.3
3916,3916,18.0,29.3
3917,3917,14.6,47.7
3918,3918,19.5,27.0
3919,3919,21.8,27.5
3920,3920,23.1,46.5
3921,3921,27.2,53.4
3922,3922,25.5,55.9
3923,3923,20.2,49.8
3924,3924,26.1,52.9
3925,3925,26.0,43.1
3926,3926,18.0,48.0
3927,3927,24.5,54.0
3928,3928,27.4,63.3
3929,3929,25.7,54.7
3930,3930,21.5,22.4
3931,3931,10.6,41.1
3932,3932,18.9,20.8
3933,3933,21.2,3.9
3934,3934,24.0,22.8
3935,3935,18.4,17.6
3936,3936,22.0,28.4
3937,3937,8.2,16.9
3938,3938,10.1,15.2
3939,3939,24.0,56.5
3940,3940,19.9,50.2
3941,3941,28.0,42.3
3942,3942,23.9,60.8
3943,3943,27.9,44.9
3944,3944,27.4,62.5
3945,3945,24.1,69.8
3946,3946,22.9,55.7
3947,3947,26.9,49.0
3948,3948,27.6,44.7
3949,3949,29.0,59.7
3950,3950,27.5,43.3
3951,3951,27.7,52.7
3952,3952,24.3,52.7
3953,3953,29.4,60.1
3954,3954,23.4,57.4
3955,3955,26.3,63.7
3956,3956,23.6,57.1
3957,3957,28.5,55.9
3958,3958,24.6,59.1
3959,3959,24.2,43.3
3960,3960,26.1,57.8
3961,3961,26.5,44.0
3962,3962,28.1,40.9
3963,3963,18.6,48.5
3964,3964,30,57.3
3965,3965,26.8,56.9
3966,3966,22.3,37.5
3967,3967,21.6,61.3
3968,3968,10.0,44.7
3969,3969,22.7,63
3970,3970,18.3,36.4
3971,3971,17.0,44.8
3972,3972,24.1,18
3973,3973,14.1,42.5
3974,3974,21.0,44.8
3975,3975,24.0,35.8
3976,3976,23.5,33.9
3977,3977,22.9,32.9
3978,3978,13.6,31.2
3979,3979,10.1,10.8
3980,3980,1.9,20.1
3981,3981,11.6,19.7
3982,3982,15.2,22.5
3983,3983,16.5,10.8
3984,3984,8.3,36.7
3985,3985,18.5,28.4
3986,3986,19.4,50.5
3987,3987,22.5,31.2
3988,3988,20.4,34.9
3989,3989,15.9,44.9
3990,3990,19.8,39.5
3991,3991,11.5,53.1
3992,3992,17.6,40.5
3993,3993,18.8,40.5
3994,3994,25.6,49.7
3995,3995,16.5,33.5
3996,3996,25.0,39.3
3997,3997,22.6,40.8
3998,3998,17.4,30.6
3999,3999,12.2,37.5
4000,4000,21.2,39.4
4001,4001,25.6,36.7
4002,4002,14.6,20.2
4003,4003,12.5,40.2
4004,4004,21.8,44.0
4005,4005,21.3,23.4
4006,4006,6.7,34.5
4007,4007,20.2,22.2
4008,4008,17.0,13.7
4009,4009,9.7,15.5
4010,4010,0,17.8
4011,4011,25.3,63.7
4012,4012,21.3,56.2
4013,4013,28.0,51.9
4014,4014,26.1,54.4
4015,4015,28.5,53.6
4016,4016,23.7,57.6
4017,4017,28.1,50.8
4018,4018,23.3,63.3
4019,4019,25.9,46.7
4020,4020,11.4,22.8
4021,4021,19.5,18.1
4022,4022,8.9,37.5
4023,4023,16.5,29.0
4024,4024,17.7,42.8
4025,4025,13.0,42
4026,4026,10.4,21.3
4027,4027,13.7,28.9
4028,4028,10.7,0
4029,4029,22.3,36.4
4030,4030,24.3,47.2
4031,4031,15.4,38.1
4032,4032,23.2,61.7
4033,4033,21.4,38.8
4034,4034,20.9,34.8
4035,4035,25.4,51.9
4036,4036,23.9,49.7
4037,4037,24.7,42.3
4038,4038,18.4,28.9
4039,4039,15.6,21.6
4040,4040,12.2,24.4
4041,4041,16.2,25.8
4042,4042,15.7,33.7
4043,4043,12.9,27.8
4044,4044,11.4,27.6
4045,4045,19.5,33.7
4046,4046,11.9,25.0
4047,4047,14.4,38.5
4048,4048,20.9,29.4
4049,4049,12.2,44.8
4050,4050,14.5,21.8
4051,4051,16.4,26.4
4052,4052,11.4,25.6
4053,4053,17.8,25.4
4054,4054,2.5,18.7
4055,4055,12.7,23.6
4056,4056,23.6,22.5
4057,4057,6.8,36.5
4058,4058,12.2,45
4059,4059,12.4,16.5
4060,4060,8.5,16.0
4061,4061,14.4,16.6
4062,4062,8.8,24.9
4063,4063,14.2,12.2
4064,4064,17.7,33.7
4065,4065,15.6,29.8
4066,4066,21.6,43.2
4067,4067,21.5,20.8
4068,4068,22.6,40.3
4069,4069,20.6,53.6
4070,4070,17.6,32.6
4071,4071,15.1,38.5
4072,4072,25.3,60.2
4073,4073,11.4,49.9
4074,4074,25.0,51.3
4075,4075,27.2,52.2
4076,4076,26.1,67.6
4077,4077,24.8,50.5
4078,4078,25.5,58.7
4079,4079,22.1,48.0
4080,4080,24.5,40.5
4081,4081,22.0,59.1
4082,4082,24.4,55.4
4083,4083,18.7,33.7
4084,4084,9.6,29.1
4085,4085,10.0,19.7
4086,4086,21.8,9.9
4087,4087,9.6,19.9
4088,4088,18.2,17.5
4089,4089,22.6,31.6
4090,4090,10.3,17.1
4091,4091,14.1,35.7
4092,4092,21.5,51.6
4093,4093,18.5,19.4
4094,4094,18.2,22.2
4095,4095,17.1,34.3
4096,4096,19.2,46.0
4097,4097,18.1,32.8
4098,4098,15.0,61.4
4099,4099,23.6,51.2
4100,4100,20.4,57.8
4101,4101,24.8,60.3
4102,4102,24.7,51.6
4103,4103,27.7,42.6
4104,4104,25.7,59.0
4105,4105,27.1,56.8
4106,4106,25.4,39.6
4107,4107,18.6,55.9
4108,4108,21.6,50.7
4109,4109,25.5,56.2
4110,4110,21.0,20.7
4111,4111,22.8,58.4
4112,4112,11.6,25.3
4113,4113,14.3,38.6
4114,4114,17.4,45.6
4115,4115,17.1,31.8
4116,4116,25.4,31.8
4117,4117,20.0,47.7
4118,4118,24.1,33.3
4119,4119,14.4,56.6
4120,4120,22.6,30.6
4121,4121,21.3,40.8
4122,4122,20.2,24.1
4123,4123,18.1,36.2
4124,4124,17.6,59.8
4125,4125,26.0,46.5
4126,4126,8.0,25.6
4127,4127,17.2,29.1
4128,4128,8.6,15.9
4129,4129,19.5,44.8
4130,4130,6.8,31.1
4131,4131,7.5,17.8
4132,4132,17.9,34.6
4133,4133,19.8,28.6
4134,4134,16.1,31.9
4135,4135,15.2,19.3
4136,4136,10.4,25.3
4137,4137,23.2,48.5
4138,4138,29.1,62.2
4139,4139,27.0,58.4
4140,4140,22.1,60.2
4141,4141,22.6,52.1
4142,4142,22.6,51.1
4143,4143,27.0,67.7
4144,4144,25.6,52.8
4145,4145,25.7,50.4
4146,4146,17.4,29.0
4147,4147,19.6,50.9
4148,4148,22.4,61.8
4149,4149,15.2,37.6
4150,4150,19.2,42.3
4151,4151,24.3,28.8
4152,4152,28.0,38.6
4153,4153,17.5,44.5
4154,4154,18.6,45.9
4155,4155,21.4,59.2
4156,4156,29.1,65.1
4157,4157,26.3,53.9
4158,4158,26.7,53.8
